1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
9333	-0.820133	3655.172453	1.505089	0.013453	3.3
9334	-0.761121	3656.160453	1.504685	0.015220	3.1
9335	-0.782538	3655.848524	1.504813	0.015593	3.2
9336	-0.727984	3656.835993	1.504408	0.011199	3.1
9337	-0.807860	3657.835993	1.504000	0.012007	3.3
9338	-0.780900	3657.524062	1.504127	0.012347	3.2
9339	-0.746935	3658.524062	1.503718	0.018514	3.3
9340	-0.754543	3658.212129	1.503846	0.015232	3.2
9341	-0.771202	3659.212129	1.503437	0.012403	3.4
9342	-0.768785	3660.212102	1.503029	0.015999	3.3
9343	-0.764326	3659.929978	1.503144	0.014750	3.2
9344	-0.753653	3660.233831	1.503020	0.011649	3.4
9345	-0.747979	3661.233827	1.502612	0.016372	3.3
9346	-0.688182	3662.193223	1.502220	0.014151	3.5
9347	-0.771701	3661.901074	1.502339	0.012311	3.5
9348	-0.796575	3661.589142	1.502467	0.013066	3.4
9349	-0.753692	3661.306811	1.502582	0.012334	3.7
9350	-0.777968	3662.306729	1.502174	0.011849	3.2
9351	-0.757505	3662.835428	1.501958	0.014261	3.3
9352	-0.741151	3662.528540	1.502084	0.011862	3.2
9353	-0.759594	3662.216607	1.502211	0.011833	3.4
9354	-0.758297	3661.904694	1.502338	0.015573	3.2
9355	-0.788218	3661.844198	1.502363	0.013390	3.2
9356	-0.805708	3662.816752	1.501966	0.015015	3.3
9357	-0.764626	3662.504851	1.502093	0.013842	3.3
9358	-0.765888	3662.193438	1.502220	0.012883	3.3
9359	-0.790930	3662.908340	1.501929	0.012356	3.2
9360	-0.766449	3663.848452	1.501546	0.013059	3.5
9361	-0.808099	3664.525381	1.501270	0.016765	3.3
9362	-0.798275	3665.288821	1.500959	0.013810	3.4
9363	-0.758185	3664.976888	1.501086	0.016995	3.2
9364	-0.767519	3665.976701	1.500679	0.013256	3.2
9365	-0.797806	3666.976701	1.500272	0.017257	3.3
9366	-0.761907	3666.664768	1.500399	0.012611	3.2
9367	-0.770240	3667.490782	1.500063	0.014121	3.4
9368	-0.773163	3667.178889	1.500190	0.012526	3.2
9369	-0.749814	3668.178889	1.499783	0.013366	3.2
9370	-0.749522	3667.867590	1.499910	0.012303	3.2
9371	-0.754745	3667.607427	1.500015	0.015600	3.2
9372	-0.752822	3668.607427	1.499609	0.013462	4.0
9373	-0.733452	3668.295494	1.499736	0.013720	3.9
9374	-0.756554	3667.984207	1.499862	0.015409	3.2
9375	-0.737972	3667.672275	1.499989	0.012566	3.1
9376	-0.782047	3668.672275	1.499582	0.017083	3.2
9377	-0.753740	3669.609578	1.499202	0.013362	3.5
9378	-0.719577	3670.609578	1.498795	0.012952	3.1
9379	-0.744127	3671.609578	1.498390	0.011856	3.2
9380	-0.758398	3672.609578	1.497984	0.016114	3.3
9381	-0.755805	3673.567470	1.497596	0.014970	3.3
9382	-0.739051	3674.567456	1.497190	0.014976	3.6
9383	-0.740703	3675.567456	1.496785	0.015543	3.2
9384	-0.761291	3675.255523	1.496912	0.012999	3.2
9385	-0.712540	3674.943590	1.497038	0.010215	3.2
9386	-0.772318	3675.943574	1.496633	0.013721	3.2
9387	-0.767525	3676.905699	1.496244	0.011594	3.3
9388	-0.773121	3676.593785	1.496370	0.014440	3.1
9389	-0.748650	3676.281869	1.496496	0.013393	3.3
9390	-0.767669	3675.969936	1.496622	0.016553	3.3
9391	-0.784017	3675.658003	1.496749	0.012191	3.3
9392	-0.747005	3676.658003	1.496344	0.012773	3.4
9393	-0.718696	3676.346782	1.496470	0.014212	3.2
9394	-0.733740	3677.346782	1.496065	0.011488	3.2
9395	-0.761041	3677.034849	1.496191	0.011316	3.1
9396	-0.721710	3676.743459	1.496309	0.016686	3.2
9397	-0.771894	3676.431527	1.496435	0.013277	3.2
9398	-0.749587	3677.431366	1.496031	0.015201	3.3
9399	-0.733173	3678.431354	1.495627	0.013033	3.2
9400	-0.766105	3678.135393	1.495746	0.013268	3.2
9401	-0.790675	3677.823460	1.495872	0.011854	3.3
9402	-0.764267	3678.820915	1.495469	0.015175	3.3
9403	-0.739206	3679.820915	1.495065	0.012530	3.3
9404	-0.765079	3679.686265	1.495119	0.017261	3.2
9405	-0.739124	3680.686263	1.494715	0.016335	3.4
9406	-0.778389	3681.671715	1.494318	0.014638	3.2
9407	-0.723157	3681.359870	1.494444	0.015053	3.1
9408	-0.727664	3682.359870	1.494040	0.014747	3.1
9409	-0.765033	3682.047937	1.494166	0.017970	3.2
9410	-0.775451	3683.047937	1.493762	0.016749	3.3
9411	-0.810068	3684.047934	1.493359	0.016409	3.2
9412	-0.848711	3685.047934	1.492956	0.014694	3.7
9413	-0.692754	3684.828643	1.493045	0.012607	3.3
9414	-0.773824	3684.516710	1.493170	0.009352	3.2
9415	-0.779622	3684.204778	1.493296	0.012408	3.2
9416	-0.776330	3685.203593	1.492894	0.009571	3.1
9417	-0.746789	3685.253538	1.492874	0.014601	3.2
9418	-0.782209	3685.026442	1.492965	0.012359	3.5
9419	-0.739267	3686.026442	1.492562	0.014037	3.1
9420	-0.795166	3685.714509	1.492688	0.013760	3.2
9421	-0.798664	3686.665118	1.492305	0.010540	3.1
9422	-0.773027	3687.664930	1.491903	0.021837	3.3
9423	-0.792144	3687.597406	1.491930	0.014484	3.4
9424	-0.767796	3688.597406	1.491528	0.012611	3.2
9425	-0.760315	3688.300898	1.491647	0.011948	3.1
9426	-0.765814	3689.300898	1.491245	0.015826	3.3
9427	-0.786051	3688.988965	1.491370	0.014729	3.2
9428	-0.768614	3688.677032	1.491496	0.017616	3.2
9429	-0.748750	3688.365119	1.491621	0.015221	3.2
9430	-0.786983	3688.053186	1.491747	0.013678	3.2
9431	-0.812800	3689.053186	1.491345	0.016521	3.3
9432	-0.735629	3690.052619	1.490943	0.014910	3.2
9433	-0.750964	3689.740686	1.491068	0.014978	3.4
9434	-0.809579	3690.737669	1.490668	0.014092	3.1
9435	-0.792033	3691.737669	1.490266	0.015229	3.4
9436	-0.731747	3691.425736	1.490391	0.016104	3.3
9437	-0.802843	3691.113803	1.490517	0.015131	3.3
9438	-0.743851	3692.113779	1.490115	0.011488	3.3
9439	-0.793498	3692.436615	1.489986	0.014849	3.4
9440	-0.761819	3693.432852	1.489586	0.014366	3.3
9441	-0.744339	3694.432816	1.489185	0.014941	3.2
9442	-0.803144	3695.115687	1.488912	0.014205	3.2
9443	-0.765281	3694.803754	1.489037	0.013613	3.1
9444	-0.753697	3694.630778	1.489106	0.012454	3.3
9445	-0.757964	3694.318905	1.489231	0.014133	3.3
9446	-0.748867	3694.410043	1.489194	0.016909	3.3
9447	-0.767113	3695.410043	1.488794	0.013455	3.3
9448	-0.796604	3695.098110	1.488919	0.018759	3.1
9449	-0.795003	3696.098110	1.488518	0.013167	3.3
9450	-0.728665	3695.786177	1.488643	0.012647	3.3
9451	-0.754399	3696.786177	1.488243	0.015941	3.2
9452	-0.757099	3696.474244	1.488367	0.012690	3.2
9453	-0.730279	3697.474154	1.487967	0.015404	3.3
9454	-0.764074	3697.166910	1.488090	0.015902	3.2
9455	-0.813375	3696.854977	1.488215	0.019718	3.2
9456	-0.748113	3697.854977	1.487815	0.012854	3.2
9457	-0.768485	3697.543044	1.487940	0.012922	3.2
9458	-0.780195	3697.231116	1.488064	0.016135	3.2
9459	-0.749889	3698.231041	1.487664	0.016781	3.2
9460	-0.750475	3699.231041	1.487265	0.016581	3.3
9461	-0.785425	3700.231041	1.486865	0.011051	3.6
9462	-0.771148	3701.230363	1.486466	0.013136	3.3
9463	-0.757591	3700.963747	1.486572	0.015435	3.5
9464	-0.785783	3700.651814	1.486697	0.015386	3.2
9465	-0.796839	3701.651814	1.486297	0.016248	3.7
9466	-0.769712	3702.651814	1.485898	0.010894	3.2
9467	-0.780290	3703.538598	1.485544	0.014259	3.2
9468	-0.757542	3703.247012	1.485661	0.017768	3.5
9469	-0.770862	3702.935079	1.485785	0.011439	3.2
9470	-0.766637	3703.935079	1.485386	0.011780	3.2
9471	-0.728723	3703.623146	1.485511	0.016526	3.4
9472	-0.762346	3704.623146	1.485112	0.013495	3.5
9473	-0.787790	3705.615153	1.484717	0.015123	3.6
9474	-0.764803	3706.076186	1.484533	0.012421	3.7
9475	-0.752314	3707.076186	1.484135	0.016656	3.8
9476	-0.763934	3706.809480	1.484241	0.013606	3.7
9477	-0.802122	3706.497548	1.484365	0.014243	3.7
9478	-0.742464	3706.185617	1.484489	0.016708	3.3
9479	-0.774476	3705.873684	1.484614	0.014966	3.5
9480	-0.745984	3706.867379	1.484218	0.013861	3.1
9481	-0.748962	3707.867379	1.483820	0.011869	3.5
9482	-0.762982	3708.850409	1.483429	0.012084	3.2
9483	-0.775572	3709.850381	1.483031	0.012125	3.7
9484	-0.757217	3710.724740	1.482684	0.010910	4.2
9485	-0.790487	3711.722349	1.482288	0.012717	3.9
9486	-0.821360	3711.410429	1.482411	0.014283	3.6
9487	-0.744072	3712.410428	1.482014	0.011219	3.5
9488	-0.786889	3712.099219	1.482138	0.012752	3.5
9489	-0.749160	3711.787294	1.482262	0.013974	3.7
9490	-0.762680	3712.787279	1.481865	0.012107	3.6
9491	-0.782880	3712.475346	1.481989	0.010778	3.3
9492	-0.743010	3712.164133	1.482112	0.010027	3.6
9493	-0.755553	3712.999932	1.481780	0.012446	3.5
9494	-0.792158	3713.848879	1.481444	0.019467	3.6
9495	-0.788130	3714.848879	1.481047	0.012834	3.4
9496	-0.769243	3715.847237	1.480651	0.014905	3.9
9497	-0.778125	3715.535304	1.480775	0.012802	3.5
9498	-0.752430	3716.535254	1.480379	0.009430	3.9
9499	-0.797828	3716.238783	1.480496	0.013594	3.6
9500	-0.791679	3715.926885	1.480620	0.013569	3.3
9501	-0.798699	3716.926885	1.480224	0.011773	3.2
9502	-0.769171	3716.614954	1.480347	0.012847	3.2
9503	-0.792976	3716.303021	1.480471	0.013991	3.2
9504	-0.747248	3717.303001	1.480075	0.017699	3.3
9505	-0.759616	3716.991068	1.480198	0.014399	3.6
9506	-0.782820	3717.990111	1.479803	0.013767	3.2
9507	-0.774767	3717.678406	1.479926	0.015656	3.3
9508	-0.768748	3718.678406	1.479530	0.015027	3.3
9509	-0.777980	3718.368341	1.479653	0.018301	3.2
9510	-0.783823	3719.368341	1.479257	0.015280	3.2
9511	-0.768414	3719.056408	1.479381	0.014388	3.1
9512	-0.780619	3718.744481	1.479504	0.012593	3.2
9513	-0.768915	3719.743759	1.479109	0.015372	3.4
9514	-0.769278	3719.431827	1.479232	0.011383	3.6
9515	-0.803665	3719.119894	1.479356	0.014143	3.1
9516	-0.752617	3719.469965	1.479217	0.014039	3.2
9517	-0.761450	3719.159039	1.479340	0.014711	3.3
9518	-0.763665	3718.902742	1.479442	0.013692	3.3
9519	-0.772240	3719.902742	1.479046	0.015703	3.2
9520	-0.764577	3719.590810	1.479169	0.017085	3.3
9521	-0.714947	3719.278877	1.479293	0.013325	3.3
9522	-0.766573	3720.278686	1.478898	0.012192	3.5
9523	-0.748411	3721.278285	1.478502	0.014484	3.3
9524	-0.797636	3722.278140	1.478108	0.015164	3.2
9525	-0.751338	3722.306558	1.478096	0.012540	3.2
9526	-0.782155	3721.994625	1.478220	0.013175	3.9
9527	-0.758526	3722.994624	1.477825	0.011124	3.6
9528	-0.769811	3722.715851	1.477935	0.015227	3.7
9529	-0.776083	3723.715851	1.477540	0.020483	3.2
9530	-0.767754	3723.403918	1.477663	0.013123	3.1
9531	-0.773897	3723.091985	1.477786	0.012240	3.2
9532	-0.751789	3722.780229	1.477909	0.012438	3.4
9533	-0.750552	3722.468359	1.478032	0.011027	3.4
9534	-0.774954	3723.468092	1.477638	0.016194	3.2
9535	-0.758950	3724.468092	1.477243	0.012712	3.2
9536	-0.746911	3725.466905	1.476849	0.010650	3.5
9537	-0.741615	3726.466902	1.476455	0.013384	3.4
9538	-0.734275	3727.443350	1.476071	0.014086	3.2
9539	-0.742570	3728.430519	1.475682	0.010629	3.8
9540	-0.756340	3728.120585	1.475804	0.012030	3.2
9541	-0.797485	3729.120182	1.475411	0.013209	3.3
9542	-0.775714	3730.120181	1.475017	0.014408	3.3
9543	-0.751501	3731.070813	1.474644	0.010473	3.2
9544	-0.741525	3730.760003	1.474766	0.011856	3.7
9545	-0.789649	3730.455593	1.474886	0.014902	3.4
9546	-0.732005	3731.443656	1.474497	0.009724	3.1
9547	-0.749984	3732.442833	1.474105	0.016857	3.2
9548	-0.757096	3733.442833	1.473712	0.023024	3.5
9549	-0.767324	3734.303663	1.473374	0.015568	3.2
9550	-0.770188	3735.303663	1.472982	0.016444	3.1
9551	-0.745108	3734.991781	1.473104	0.015134	3.2
9552	-0.748593	3734.679848	1.473227	0.018401	3.2
9553	-0.782138	3735.666795	1.472840	0.013246	3.5
9554	-0.795125	3736.666795	1.472448	0.014855	3.3
9555	-0.748183	3737.660093	1.472059	0.014099	3.2
9556	-0.731561	3737.348160	1.472181	0.014130	3.2
9557	-0.743625	3738.348160	1.471789	0.012780	3.4
9558	-0.796709	3738.036227	1.471911	0.014769	3.1
9559	-0.777134	3739.036227	1.471520	0.015581	3.4
9560	-0.743737	3738.801467	1.471612	0.011382	3.2
9561	-0.743198	3739.801467	1.471220	0.015238	3.6
9562	-0.775292	3740.801467	1.470829	0.013051	3.3
9563	-0.751118	3741.584123	1.470523	0.013558	3.5
9564	-0.776470	3741.272191	1.470645	0.015857	3.2
9565	-0.758782	3740.960258	1.470767	0.016226	3.3
9566	-0.745232	3741.960258	1.470376	0.015237	3.4
9567	-0.763740	3741.648325	1.470498	0.015184	3.3
9568	-0.759921	3741.336392	1.470620	0.010832	3.5
9569	-0.751242	3741.024459	1.470742	0.016531	3.2
9570	-0.773383	3740.712600	1.470864	0.013363	3.4
9571	-0.796135	3740.400667	1.470986	0.013878	3.3
9572	-0.760436	3740.088750	1.471108	0.011805	3.2
9573	-0.774930	3739.833450	1.471208	0.015854	3.6
9574	-0.729422	3739.536311	1.471324	0.011289	3.2
9575	-0.786128	3740.536311	1.470933	0.013130	3.2
9576	-0.774728	3740.301449	1.471025	0.014490	3.2
9577	-0.768078	3739.989516	1.471147	0.019937	3.4
9578	-0.766702	3740.989516	1.470756	0.012141	3.2
9579	-0.764188	3740.677594	1.470878	0.014684	3.3
9580	-0.710891	3740.365661	1.471000	0.011710	3.2
9581	-0.763709	3741.365661	1.470609	0.014111	3.2
9582	-0.766754	3741.054097	1.470730	0.013384	3.2
9583	-0.788603	3740.742165	1.470852	0.013369	3.3
9584	-0.740608	3741.742165	1.470462	0.017732	3.4
9585	-0.755579	3742.235288	1.470269	0.015267	3.2
9586	-0.783640	3741.923531	1.470391	0.012042	3.1
9587	-0.775125	3741.611886	1.470512	0.014988	3.3
9588	-0.795971	3742.600237	1.470126	0.012646	3.4
9589	-0.769898	3743.599193	1.469736	0.011397	3.4
9590	-0.752639	3743.287535	1.469858	0.016201	3.5
9591	-0.751989	3744.287535	1.469468	0.011815	3.2
9592	-0.749025	3745.287533	1.469077	0.013053	3.4
9593	-0.775837	3744.975600	1.469199	0.014490	4.3
9594	-0.767529	3745.346047	1.469055	0.011592	3.4
9595	-0.771565	3745.059768	1.469166	0.011572	3.4
9596	-0.771542	3746.059725	1.468776	0.011263	3.2
9597	-0.772313	3746.958758	1.468426	0.015738	3.2
9598	-0.718657	3747.958738	1.468036	0.012496	3.3
9599	-0.760467	3748.957924	1.467647	0.015888	3.1
9600	-0.746124	3748.721473	1.467739	0.011946	3.4
9601	-0.778279	3748.409612	1.467861	0.018232	3.5
9602	-0.765613	3748.097679	1.467982	0.013044	3.1
9603	-0.749077	3749.097679	1.467593	0.016492	3.2
9604	-0.764735	3750.080525	1.467210	0.015943	3.2
9605	-0.748445	3751.073844	1.466824	0.015596	3.2
9606	-0.753611	3750.761911	1.466945	0.014305	3.2
9607	-0.774564	3751.761911	1.466556	0.014863	3.3
9608	-0.755787	3752.761885	1.466168	0.016433	3.2
9609	-0.753536	3753.694543	1.465805	0.016505	3.1
9610	-0.712752	3753.382610	1.465927	0.013566	3.4
9611	-0.748383	3754.382610	1.465538	0.015197	3.5
9612	-0.767643	3754.083594	1.465654	0.013413	3.2
9613	-0.765214	3753.771672	1.465775	0.011910	3.2
9614	-0.772934	3753.463933	1.465895	0.012480	3.2
9615	-0.765866	3753.425596	1.465910	0.016752	3.4
9616	-0.757600	3754.425596	1.465522	0.013224	3.3
9617	-0.778110	3754.113663	1.465643	0.011871	3.3
9618	-0.796782	3753.802606	1.465763	0.012461	3.2
9619	-0.760809	3754.673926	1.465425	0.013175	3.3
9620	-0.759388	3754.361993	1.465546	0.013267	3.2
9621	-0.740608	3755.361993	1.465158	0.011777	3.1
9622	-0.764579	3756.361970	1.464770	0.013849	3.1
9623	-0.756390	3757.361969	1.464383	0.014730	3.3
9624	-0.802846	3758.361969	1.463995	0.016005	4.0
9625	-0.783328	3759.311848	1.463627	0.016610	4.0
9626	-0.728769	3758.999915	1.463748	0.015391	3.9
9627	-0.706995	3759.999887	1.463361	0.015797	3.6
9628	-0.734872	3760.999887	1.462974	0.014139	4.5
9629	-0.785352	3760.687954	1.463095	0.018188	3.5
9630	-0.783704	3760.376021	1.463215	0.011269	3.2
9631	-0.732300	3761.376021	1.462829	0.018053	3.1
9632	-0.765189	3761.581207	1.462749	0.017731	3.5
9633	-0.745401	3762.581000	1.462363	0.014748	3.4
9634	-0.733019	3762.269067	1.462483	0.015493	3.3
9635	-0.788397	3761.957134	1.462604	0.021058	3.4
9636	-0.761049	3762.957134	1.462217	0.011605	3.2
9637	-0.754131	3763.957023	1.461831	0.011500	3.4
9638	-0.778496	3763.691770	1.461934	0.012660	3.2
9639	-0.770897	3764.690861	1.461548	0.016151	3.2
9640	-0.739314	3765.686957	1.461163	0.014914	3.4
9641	-0.762844	3766.686766	1.460778	0.012258	3.4
9642	-0.762201	3766.374942	1.460898	0.012209	3.1
9643	-0.778380	3766.063209	1.461018	0.011827	3.3
9644	-0.728667	3767.063181	1.460632	0.012308	3.2
9645	-0.766925	3766.751318	1.460753	0.017285	3.6
9646	-0.811790	3767.751318	1.460367	0.012269	3.4
9647	-0.762660	3767.439385	1.460487	0.014314	3.3
9648	-0.756234	3767.621375	1.460417	0.011739	3.3
9649	-0.763546	3767.309442	1.460537	0.013373	3.5
9650	-0.781595	3766.997702	1.460658	0.016455	3.3
9651	-0.770385	3766.685769	1.460778	0.014501	3.3
9652	-0.724316	3767.680540	1.460394	0.012710	3.5
9653	-0.755351	3767.368744	1.460515	0.014376	3.4
9654	-0.782208	3768.367962	1.460129	0.013474	3.2
9655	-0.744340	3768.056030	1.460250	0.011234	3.2
9656	-0.779271	3767.744097	1.460370	0.016657	3.3
9657	-0.760121	3767.432164	1.460490	0.010650	3.7
9658	-0.717633	3767.120232	1.460610	0.012073	3.3
9659	-0.794212	3766.808300	1.460731	0.011002	3.2
9660	-0.775400	3766.496641	1.460851	0.010600	3.2
9661	-0.762733	3766.927152	1.460685	0.014951	3.4
9662	-0.718268	3766.640696	1.460795	0.012710	3.3
9663	-0.783162	3767.584591	1.460431	0.014155	3.3
9664	-0.763112	3767.272845	1.460552	0.015483	3.3
9665	-0.773016	3767.042481	1.460640	0.016559	3.5
9666	-0.781645	3766.730548	1.460761	0.015107	3.5
9667	-0.767684	3767.730541	1.460375	0.013850	3.4
9668	-0.791607	3767.628030	1.460415	0.011910	3.2
9669	-0.792646	3767.317182	1.460534	0.018369	3.2
9670	-0.754387	3768.317178	1.460149	0.013134	3.7
9671	-0.763945	3768.005331	1.460269	0.015505	3.3
9672	-0.776650	3769.005294	1.459884	0.010247	3.2
9673	-0.754153	3769.400755	1.459732	0.015300	3.1
9674	-0.741858	3769.088824	1.459852	0.012342	3.7
9675	-0.709391	3768.776891	1.459972	0.012843	3.3
9676	-0.776723	3768.464958	1.460092	0.014457	3.4
9677	-0.798605	3768.153272	1.460212	0.012546	3.2
9678	-0.772697	3767.841339	1.460332	0.016560	3.2
9679	-0.785160	3767.529407	1.460453	0.012369	3.4
9680	-0.780018	3767.217474	1.460573	0.013695	3.2
9681	-0.756683	3766.948036	1.460677	0.015132	3.5
9682	-0.759160	3766.636103	1.460797	0.016030	3.3
9683	-0.733999	3767.636103	1.460411	0.016651	3.4
9684	-0.760678	3767.362047	1.460517	0.017828	3.3
9685	-0.745882	3767.050114	1.460637	0.011473	3.3
9686	-0.772719	3768.050114	1.460252	0.014256	3.4
9687	-0.791517	3769.048631	1.459867	0.014656	3.3
9688	-0.768222	3769.701567	1.459616	0.013849	3.3
9689	-0.777497	3769.389635	1.459736	0.013517	3.3
9690	-0.775248	3770.389635	1.459351	0.013497	3.3
9691	-0.786123	3771.366484	1.458975	0.016087	3.2
9692	-0.777444	3772.352490	1.458596	0.012681	3.2
9693	-0.767461	3773.352490	1.458211	0.011035	3.7
9694	-0.794874	3774.352245	1.457827	0.016450	3.6
9695	-0.797593	3775.340000	1.457448	0.017351	3.7
9696	-0.738914	3776.339556	1.457064	0.020277	3.7
9697	-0.770080	3777.339556	1.456681	0.010804	3.5
9698	-0.788679	3778.339556	1.456297	0.011427	3.6
9699	-0.752136	3778.027623	1.456417	0.012904	3.2
9700	-0.738391	3779.022221	1.456036	0.011840	3.1
9701	-0.753919	3779.933525	1.455687	0.013445	3.4
9702	-0.767206	3779.681397	1.455783	0.013954	3.3
9703	-0.768236	3780.680502	1.455400	0.017429	3.2
9704	-0.780127	3781.680486	1.455018	0.014349	3.3
9705	-0.769506	3781.368553	1.455137	0.011348	3.4
9706	-0.764115	3781.057104	1.455256	0.011053	4.1
9707	-0.756147	3780.764916	1.455368	0.013888	3.2
9708	-0.771753	3781.116428	1.455234	0.018983	3.5
9709	-0.778924	3781.716752	1.455004	0.010852	3.4
9710	-0.762934	3781.404819	1.455123	0.011462	3.3
9711	-0.796474	3782.400664	1.454742	0.013069	3.2
9712	-0.757830	3782.089089	1.454861	0.014571	3.3
9713	-0.784117	3781.777156	1.454981	0.016998	3.2
9714	-0.811489	3782.769548	1.454601	0.012876	3.2
9715	-0.762994	3782.457616	1.454720	0.011685	3.1
9716	-0.767392	3782.145728	1.454840	0.013319	3.3
9717	-0.769217	3781.833795	1.454959	0.013147	3.1
9718	-0.742454	3782.833795	1.454577	0.011456	3.6
9719	-0.723463	3783.833055	1.454195	0.012677	3.3
9720	-0.769825	3784.833054	1.453813	0.012644	3.2
9721	-0.768337	3784.521121	1.453932	0.014962	3.2
9722	-0.773946	3784.209245	1.454051	0.013825	3.2
9723	-0.756385	3784.019059	1.454124	0.016947	3.6
9724	-0.760916	3783.707127	1.454243	0.012081	3.6
9725	-0.773429	3783.395276	1.454362	0.014689	3.8
9726	-0.750416	3784.341734	1.454000	0.011794	3.2
9727	-0.788080	3785.341734	1.453618	0.014912	3.2
9728	-0.769685	3786.341734	1.453236	0.011730	3.2
9729	-0.758313	3787.341439	1.452855	0.015470	3.1
9730	-0.740946	3787.029517	1.452974	0.018028	3.4
9731	-0.767893	3788.029508	1.452593	0.011492	3.1
9732	-0.752924	3787.717575	1.452711	0.015319	3.2
9733	-0.790685	3787.405656	1.452830	0.012757	3.1
9734	-0.783665	3788.405655	1.452449	0.014384	3.5
9735	-0.741784	3789.293772	1.452111	0.013537	3.2
9736	-0.792999	3789.030888	1.452211	0.017405	3.4
9737	-0.825090	3788.863396	1.452275	0.016026	3.2
9738	-0.760970	3789.863396	1.451893	0.013016	3.5
9739	-0.773591	3789.632399	1.451981	0.017733	3.3
9740	-0.790485	3790.631410	1.451601	0.012307	3.1
9741	-0.752128	3791.631410	1.451220	0.017945	3.3
9742	-0.737762	3791.550818	1.451251	0.011410	3.2
9743	-0.774487	3791.238886	1.451370	0.017539	3.2
9744	-0.744142	3792.238886	1.450989	0.011601	3.2
9745	-0.787535	3793.238886	1.450609	0.012205	3.3
9746	-0.774187	3793.532090	1.450497	0.015409	3.6
9747	-0.717361	3794.531987	1.450117	0.013037	3.4
9748	-0.787105	3794.220054	1.450236	0.015440	3.3
9749	-0.768065	3793.908121	1.450354	0.011684	3.2
9750	-0.724147	3793.596221	1.450473	0.011085	3.3
9751	-0.752940	3793.490243	1.450513	0.013556	3.2
9752	-0.775931	3793.822700	1.450387	0.011270	3.3
9753	-0.722559	3793.510796	1.450505	0.014131	3.1
9754	-0.782241	3793.981705	1.450326	0.015962	3.4
9755	-0.751067	3794.981705	1.449946	0.014810	3.6
9756	-0.742682	3795.981705	1.449566	0.011586	3.2
9757	-0.799649	3795.682866	1.449680	0.013265	3.3
9758	-0.748747	3796.575903	1.449341	0.012744	3.3
9759	-0.740162	3796.264509	1.449459	0.013891	3.2
9760	-0.787579	3797.264509	1.449079	0.018946	3.2
9761	-0.775827	3797.343314	1.449049	0.012450	3.1
9762	-0.743277	3798.343310	1.448670	0.015984	3.5
9763	-0.782130	3799.306930	1.448304	0.013495	3.2
9764	-0.801652	3800.306899	1.447925	0.011714	4.1
9765	-0.763940	3801.292353	1.447552	0.015642	3.7
9766	-0.781128	3802.292353	1.447174	0.013301	3.2
9767	-0.737136	3801.990521	1.447288	0.015117	3.2
9768	-0.755696	3802.974875	1.446915	0.014450	3.2
9769	-0.747189	3802.662942	1.447033	0.016645	3.3
9770	-0.746513	3803.662942	1.446655	0.014545	3.1
9771	-0.763482	3803.355974	1.446771	0.013703	3.4
9772	-0.763650	3804.355974	1.446393	0.011257	3.3
9773	-0.762943	3804.141129	1.446474	0.014452	3.3
9774	-0.773826	3804.227698	1.446441	0.011741	3.2
9775	-0.738453	3805.227613	1.446063	0.013080	3.1
9776	-0.759198	3805.300663	1.446036	0.014963	3.1
9777	-0.756557	3804.989574	1.446153	0.014598	3.4
9778	-0.763946	3805.989391	1.445776	0.012362	3.2
9779	-0.773764	3805.696143	1.445886	0.010412	3.3
9780	-0.814685	3806.696078	1.445509	0.017801	3.2
9781	-0.781779	3806.384170	1.445626	0.014419	3.5
9782	-0.761653	3807.383541	1.445249	0.016410	3.8
9783	-0.766322	3808.383541	1.444872	0.015932	3.4
9784	-0.771558	3809.383541	1.444494	0.015582	3.5
9785	-0.763044	3810.383541	1.444117	0.012111	3.8
9786	-0.759476	3810.071609	1.444235	0.012560	3.3
9787	-0.758919	3811.014927	1.443879	0.015115	3.1
9788	-0.764374	3812.014926	1.443503	0.011751	3.3
9789	-0.797308	3813.014926	1.443126	0.014627	3.2
9790	-0.753743	3814.014813	1.442750	0.011632	3.4
9791	-0.812884	3815.014786	1.442374	0.013941	3.7
9792	-0.780524	3814.703088	1.442491	0.013595	3.2
9793	-0.734203	3815.691240	1.442120	0.013548	3.3
9794	-0.776760	3816.691240	1.441744	0.012757	3.1
9795	-0.799923	3817.691240	1.441368	0.015025	3.3
9796	-0.777208	3817.379308	1.441485	0.015609	3.5
9797	-0.724964	3818.379307	1.441110	0.014433	3.3
9798	-0.767098	3818.067374	1.441227	0.015039	3.4
9799	-0.756126	3819.067374	1.440852	0.013618	3.3
9800	-0.776232	3818.755735	1.440969	0.010836	3.2
9801	-0.767615	3819.755734	1.440593	0.014591	3.2
9802	-0.765368	3819.696806	1.440616	0.012736	4.3
9803	-0.824989	3819.503846	1.440688	0.012291	3.8
9804	-0.742453	3820.503834	1.440313	0.013241	3.3
9805	-0.767452	3821.503834	1.439938	0.010711	3.4
9806	-0.779242	3822.494496	1.439567	0.011437	3.3
9807	-0.744735	3822.231330	1.439666	0.015110	3.1
9808	-0.750269	3821.926905	1.439780	0.015461	3.2
9809	-0.782214	3821.615160	1.439896	0.017887	3.4
9810	-0.747059	3821.303227	1.440013	0.011853	3.4
9811	-0.744271	3822.303227	1.439639	0.014115	3.2
9812	-0.756869	3821.991753	1.439755	0.013196	3.2
9813	-0.768077	3822.991747	1.439381	0.013591	3.1
