1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
7400	-1.389158	2351.066883	0.348608	0.002455	3.2
7401	-1.365381	2351.314918	0.348572	0.001341	3.1
7402	-1.346774	2351.309518	0.348573	0.003994	3.4
7403	-1.350712	2351.320298	0.348571	0.003558	4.1
7404	-1.373340	2352.026463	0.348468	0.004212	3.6
7405	-1.357445	2352.072486	0.348461	0.007647	3.6
7406	-1.388277	2353.072416	0.348314	0.007832	3.3
7407	-1.356724	2353.049515	0.348317	0.004404	3.4
7408	-1.346698	2354.049243	0.348171	0.005744	3.0
7409	-1.350571	2354.063918	0.348169	0.006408	3.2
7410	-1.374417	2354.041425	0.348172	0.010127	3.5
7411	-1.375698	2354.268888	0.348139	0.005169	3.1
7412	-1.433439	2354.247927	0.348142	0.009864	3.2
7413	-1.396309	2354.225025	0.348145	0.003333	3.2
7414	-1.389457	2354.202124	0.348148	0.001778	3.1
7415	-1.358187	2354.192553	0.348150	0.009740	3.2
7416	-1.411264	2354.170131	0.348153	0.007824	3.6
7417	-1.349471	2355.170131	0.348006	0.003327	3.1
7418	-1.410430	2356.169965	0.347860	0.007570	3.0
7419	-1.351380	2357.136470	0.347719	0.005061	3.4
7420	-1.363625	2357.113568	0.347722	0.006736	3.0
7421	-1.394594	2357.652283	0.347643	0.004692	3.0
7422	-1.408921	2357.908846	0.347606	0.005302	3.2
7423	-1.378923	2357.887262	0.347609	0.004653	3.1
7424	-1.360806	2357.864371	0.347612	0.003320	3.3
7425	-1.391049	2357.842457	0.347616	0.004145	3.2
7426	-1.375414	2357.820472	0.347619	0.005698	3.3
7427	-1.361240	2358.080410	0.347581	0.002297	3.0
7428	-1.398417	2358.077904	0.347581	0.005393	3.3
7429	-1.426360	2358.139759	0.347572	0.003278	3.2
7430	-1.357543	2358.417190	0.347532	0.003814	3.3
7431	-1.319114	2358.394677	0.347535	0.002914	3.2
7432	-1.368780	2358.372265	0.347538	0.003709	3.2
7433	-1.360249	2358.367018	0.347539	0.009591	3.5
7434	-1.383531	2359.366982	0.347393	0.008950	3.6
7435	-1.322927	2359.344081	0.347396	0.002592	4.1
7436	-1.368930	2360.207902	0.347270	0.003672	4.1
7437	-1.387412	2360.203497	0.347271	0.004193	4.1
7438	-1.365166	2360.180922	0.347274	0.005049	3.5
7439	-1.400326	2360.158181	0.347277	0.006445	3.4
7440	-1.363605	2361.158177	0.347132	0.003557	3.9
7441	-1.347886	2361.151026	0.347133	0.005928	4.5
7442	-1.381273	2361.285574	0.347113	0.005008	4.2
7443	-1.326612	2362.265461	0.346970	0.007580	3.7
7444	-1.396807	2362.242563	0.346974	0.004251	3.7
7445	-1.389565	2362.984969	0.346866	0.003218	3.7
7446	-1.363103	2363.756006	0.346754	0.004009	3.8
7447	-1.374743	2363.744791	0.346755	0.004076	3.2
7448	-1.413768	2363.795605	0.346748	0.004323	3.8
7449	-1.409823	2363.874863	0.346736	0.002947	3.4
7450	-1.380291	2364.684032	0.346619	0.005612	3.3
7451	-1.385523	2365.250074	0.346536	0.005195	3.2
7452	-1.375854	2365.240435	0.346538	0.009531	3.4
7453	-1.383684	2365.217533	0.346541	0.004725	3.6
7454	-1.382033	2365.194679	0.346544	0.004034	3.4
7455	-1.376659	2366.146268	0.346406	0.004069	3.3
7456	-1.316861	2366.123407	0.346410	0.012925	3.3
7457	-1.387852	2367.123407	0.346265	0.003183	3.3
7458	-1.349611	2368.121955	0.346120	0.006353	3.4
7459	-1.348448	2368.099963	0.346123	0.010173	3.3
7460	-1.413343	2368.077062	0.346126	0.005586	3.1
7461	-1.381062	2369.076871	0.345982	0.005670	3.3
7462	-1.371266	2370.076503	0.345837	0.005950	3.3
7463	-1.362760	2370.058599	0.345840	0.003232	3.3
7464	-1.389948	2370.073871	0.345837	0.004481	3.4
7465	-1.382381	2370.062155	0.345839	0.007458	3.6
7466	-1.412280	2371.062095	0.345694	0.004249	3.5
7467	-1.363533	2372.061827	0.345550	0.008538	3.5
7468	-1.371360	2372.109806	0.345543	0.005418	3.7
7469	-1.386064	2373.048049	0.345408	0.005675	3.5
7470	-1.342081	2373.025147	0.345411	0.009968	3.6
7471	-1.443683	2374.025147	0.345267	0.007042	3.5
7472	-1.375741	2374.002246	0.345270	0.005474	3.6
7473	-1.383326	2374.968100	0.345131	0.005212	3.4
7474	-1.395773	2374.945882	0.345134	0.004792	3.7
7475	-1.363806	2374.985443	0.345128	0.012512	3.5
7476	-1.384206	2374.962541	0.345132	0.005185	3.6
7477	-1.396037	2375.962507	0.344988	0.003380	3.3
7478	-1.419237	2375.941683	0.344991	0.005332	3.3
7479	-1.403355	2375.919838	0.344994	0.005841	3.7
7480	-1.354559	2376.919664	0.344850	0.003865	3.7
7481	-1.402971	2377.880307	0.344712	0.006221	3.8
7482	-1.414140	2377.859065	0.344715	0.006475	3.7
7483	-1.371961	2378.859065	0.344571	0.005760	4.2
7484	-1.377353	2378.836164	0.344575	0.005173	3.7
7485	-1.345766	2379.553758	0.344472	0.005809	3.4
7486	-1.379414	2380.549433	0.344329	0.008844	3.6
7487	-1.324027	2380.526532	0.344332	0.010399	3.7
7488	-1.350747	2380.503630	0.344335	0.004277	3.6
7489	-1.374146	2381.502480	0.344192	0.004006	3.7
7490	-1.344495	2382.337984	0.344073	0.008255	3.6
7491	-1.373608	2383.337966	0.343929	0.005045	3.6
7492	-1.372731	2384.310652	0.343790	0.005474	3.6
7493	-1.337549	2384.288172	0.343794	0.004025	3.7
7494	-1.387059	2385.130075	0.343673	0.004475	3.8
7495	-1.387889	2386.111474	0.343533	0.003760	4.3
7496	-1.400731	2386.997793	0.343407	0.004164	3.5
7497	-1.378742	2387.714445	0.343305	0.003060	3.5
7498	-1.383640	2388.461511	0.343198	0.002434	3.6
7499	-1.385368	2388.441439	0.343201	0.003407	4.0
7500	-1.373038	2388.420576	0.343204	0.006986	3.6
7501	-1.389427	2389.416872	0.343062	0.005482	3.6
7502	-1.358122	2389.393974	0.343065	0.009688	4.0
7503	-1.353647	2390.393974	0.342923	0.003913	3.7
7504	-1.373648	2390.371073	0.342926	0.004487	3.7
7505	-1.378822	2390.355388	0.342929	0.003315	3.5
7506	-1.319263	2390.639837	0.342888	0.006566	3.8
7507	-1.384620	2390.710360	0.342878	0.009304	3.7
7508	-1.370495	2390.687459	0.342881	0.005961	3.7
7509	-1.358560	2391.488831	0.342767	0.002378	3.4
7510	-1.426077	2391.466403	0.342771	0.007151	3.4
7511	-1.368939	2391.444063	0.342774	0.006552	3.4
7512	-1.372056	2391.421206	0.342777	0.004500	3.4
7513	-1.406277	2392.066510	0.342685	0.006586	3.4
7514	-1.387506	2392.043635	0.342689	0.004263	3.4
7515	-1.343048	2393.042133	0.342547	0.003357	4.1
7516	-1.392068	2393.019513	0.342550	0.005626	3.0
7517	-1.338680	2393.136031	0.342534	0.004369	3.6
7518	-1.386721	2393.124189	0.342535	0.007911	3.6
7519	-1.358378	2393.101292	0.342538	0.003565	3.3
7520	-1.376336	2393.683181	0.342456	0.004592	3.3
7521	-1.408033	2394.646781	0.342319	0.004578	3.3
7522	-1.362716	2395.592246	0.342185	0.004272	3.5
7523	-1.333032	2396.567856	0.342047	0.003745	3.6
7524	-1.356615	2397.500266	0.341915	0.007219	3.5
7525	-1.430614	2397.477388	0.341919	0.006340	4.0
7526	-1.352257	2397.454486	0.341922	0.004787	3.7
7527	-1.357857	2397.431584	0.341925	0.005754	3.8
7528	-1.386972	2397.426080	0.341926	0.002552	4.0
7529	-1.372038	2397.586444	0.341903	0.004271	3.6
7530	-1.343744	2397.780776	0.341876	0.004015	3.4
7531	-1.416847	2398.214585	0.341815	0.004561	3.5
7532	-1.358732	2398.196432	0.341817	0.005415	3.5
7533	-1.392009	2398.272687	0.341806	0.005002	3.4
7534	-1.409341	2398.249908	0.341810	0.007661	3.4
7535	-1.354833	2398.227035	0.341813	0.005089	3.6
7536	-1.421077	2398.204871	0.341816	0.005005	3.5
7537	-1.379955	2399.204576	0.341675	0.008311	3.3
7538	-1.380160	2400.204576	0.341534	0.004552	3.4
7539	-1.344939	2400.182701	0.341537	0.008015	3.3
7540	-1.359544	2400.754135	0.341456	0.003806	3.5
7541	-1.386401	2400.731235	0.341459	0.005858	3.3
7542	-1.355785	2400.746883	0.341457	0.003286	3.4
7543	-1.425559	2400.725348	0.341460	0.003926	3.4
7544	-1.333735	2400.703151	0.341463	0.005077	3.4
7545	-1.374501	2401.659380	0.341328	0.005327	3.3
7546	-1.376602	2401.636499	0.341332	0.003402	3.5
7547	-1.363304	2401.613604	0.341335	0.008910	3.2
7548	-1.372763	2402.613549	0.341194	0.002633	3.2
7549	-1.368000	2402.938795	0.341148	0.005382	3.5
7550	-1.352807	2403.389927	0.341085	0.008055	3.1
7551	-1.345953	2403.367027	0.341088	0.002891	3.3
7552	-1.379126	2403.344373	0.341091	0.003112	3.3
7553	-1.349315	2403.324260	0.341094	0.007558	3.5
7554	-1.380963	2403.396756	0.341084	0.008987	3.4
7555	-1.372362	2403.373854	0.341087	0.005035	3.2
7556	-1.357740	2403.350953	0.341090	0.004167	3.3
7557	-1.361324	2403.328312	0.341094	0.006795	3.6
7558	-1.360567	2403.305590	0.341097	0.003977	3.7
7559	-1.390934	2403.282701	0.341100	0.006408	3.4
7560	-1.391517	2404.275524	0.340960	0.011996	3.4
7561	-1.361471	2405.275524	0.340820	0.007047	3.3
7562	-1.394466	2406.275524	0.340679	0.006341	3.3
7563	-1.368814	2407.181378	0.340552	0.003840	3.3
7564	-1.335887	2407.160036	0.340555	0.004498	3.6
7565	-1.352816	2407.372307	0.340525	0.005841	3.2
7566	-1.394543	2407.384024	0.340524	0.002861	3.3
7567	-1.368012	2407.367653	0.340526	0.004829	3.4
7568	-1.344956	2407.371196	0.340526	0.003452	3.3
7569	-1.356108	2407.370921	0.340526	0.005474	4.2
7570	-1.408220	2407.559978	0.340499	0.006500	3.4
7571	-1.343102	2407.538303	0.340502	0.005338	3.6
7572	-1.346588	2408.538147	0.340362	0.003513	3.3
7573	-1.366398	2409.070246	0.340288	0.004543	4.4
7574	-1.375913	2409.058264	0.340289	0.003181	3.5
7575	-1.404889	2409.834792	0.340181	0.003098	3.6
7576	-1.380038	2409.843492	0.340179	0.001511	3.5
7577	-1.374071	2409.826291	0.340182	0.007471	3.2
7578	-1.356951	2410.030578	0.340153	0.003277	3.4
7579	-1.344496	2410.007700	0.340156	0.006936	3.6
7580	-1.362838	2410.038355	0.340152	0.004659	3.5
7581	-1.363362	2411.038143	0.340012	0.005117	3.4
7582	-1.353041	2411.026178	0.340014	0.002050	3.4
7583	-1.342871	2411.086700	0.340005	0.006574	3.6
7584	-1.365212	2411.066846	0.340008	0.007175	3.3
7585	-1.391462	2412.066846	0.339868	0.004296	3.4
7586	-1.376875	2412.138573	0.339858	0.002279	3.4
7587	-1.350117	2412.158401	0.339856	0.005373	3.5
7588	-1.390810	2412.300612	0.339836	0.003593	3.5
7589	-1.356650	2412.283010	0.339838	0.005974	3.3
7590	-1.342874	2412.594921	0.339795	0.007358	3.4
7591	-1.382530	2412.572019	0.339798	0.005879	3.5
7592	-1.348441	2413.572018	0.339658	0.005453	3.3
7593	-1.385519	2414.328329	0.339553	0.006832	3.4
7594	-1.383479	2414.307061	0.339556	0.008310	3.7
7595	-1.386960	2415.244297	0.339425	0.005975	3.3
7596	-1.380970	2416.244297	0.339286	0.003691	3.4
7597	-1.357290	2417.222525	0.339150	0.006634	3.4
7598	-1.380448	2417.203775	0.339152	0.003267	3.5
7599	-1.360950	2417.209763	0.339152	0.002699	3.3
7600	-1.370020	2417.189270	0.339154	0.006941	3.3
7601	-1.386314	2418.149768	0.339021	0.009107	3.5
7602	-1.384754	2418.126867	0.339024	0.003551	3.5
7603	-1.352798	2418.103966	0.339027	0.002693	3.2
7604	-1.355697	2418.083181	0.339030	0.004936	3.5
7605	-1.372277	2418.062325	0.339033	0.004892	3.4
7606	-1.385811	2419.037665	0.338897	0.008997	3.3
7607	-1.340621	2419.016027	0.338900	0.002121	3.4
7608	-1.382432	2418.993587	0.338904	0.004499	3.4
7609	-1.392036	2418.978642	0.338906	0.005060	3.2
7610	-1.416016	2419.963115	0.338769	0.004584	3.2
7611	-1.330617	2420.812374	0.338651	0.002297	3.2
7612	-1.385456	2420.795683	0.338653	0.009003	3.2
7613	-1.361822	2420.773031	0.338657	0.005632	3.2
7614	-1.366874	2420.750183	0.338660	0.008157	3.4
7615	-1.355852	2420.727281	0.338663	0.005120	3.3
7616	-1.352338	2420.704380	0.338666	0.005636	3.6
7617	-1.358882	2420.681482	0.338669	0.003254	3.3
7618	-1.379380	2420.659931	0.338672	0.004529	3.5
7619	-1.360605	2420.648986	0.338674	0.002920	3.4
7620	-1.366026	2421.303844	0.338583	0.002758	3.4
7621	-1.413270	2421.285364	0.338586	0.005097	3.7
7622	-1.381029	2422.019064	0.338484	0.004406	3.3
7623	-1.391529	2421.996436	0.338487	0.004014	3.4
7624	-1.392431	2421.973567	0.338490	0.006229	3.6
7625	-1.361192	2422.140313	0.338467	0.004787	3.4
7626	-1.384976	2422.254786	0.338451	0.008552	3.5
7627	-1.390097	2422.232603	0.338454	0.005632	3.3
7628	-1.376192	2423.232478	0.338316	0.005573	3.6
7629	-1.366737	2423.209576	0.338319	0.009428	3.6
7630	-1.368290	2423.186675	0.338322	0.002747	3.4
7631	-1.365011	2423.163776	0.338325	0.004085	3.6
7632	-1.362268	2423.141360	0.338328	0.002526	3.5
7633	-1.361045	2423.137722	0.338329	0.008610	3.6
7634	-1.345195	2423.114826	0.338332	0.003346	3.3
7635	-1.373949	2423.092884	0.338335	0.006160	3.6
7636	-1.322542	2423.070046	0.338338	0.004068	3.1
7637	-1.373027	2423.085064	0.338336	0.003891	3.4
7638	-1.361826	2423.806243	0.338236	0.008444	3.5
7639	-1.363800	2423.783367	0.338240	0.009976	3.3
7640	-1.421108	2423.760466	0.338243	0.005766	3.3
7641	-1.394558	2423.737564	0.338246	0.002771	3.3
7642	-1.346623	2423.714756	0.338249	0.007132	3.3
7643	-1.356944	2423.691882	0.338252	0.004585	3.2
7644	-1.348597	2423.668983	0.338255	0.006177	3.5
7645	-1.372034	2423.646082	0.338259	0.007062	3.4
7646	-1.367858	2423.623201	0.338262	0.003219	3.6
7647	-1.352068	2423.885734	0.338225	0.004753	3.4
7648	-1.358794	2423.862946	0.338229	0.003495	3.3
7649	-1.398526	2424.375664	0.338158	0.005799	3.5
7650	-1.349581	2425.361091	0.338021	0.002772	3.2
7651	-1.399004	2425.338225	0.338025	0.005149	3.4
7652	-1.419521	2425.390269	0.338017	0.008772	3.3
7653	-1.351401	2425.463426	0.338007	0.004319	3.2
7654	-1.376500	2425.440524	0.338011	0.007108	3.3
7655	-1.369275	2425.417623	0.338014	0.010877	3.5
7656	-1.343890	2425.981521	0.337936	0.003920	3.3
7657	-1.368453	2426.980398	0.337798	0.004209	3.4
7658	-1.402157	2427.096615	0.337782	0.004996	3.5
7659	-1.345690	2427.563343	0.337717	0.010152	3.6
7660	-1.344594	2428.563343	0.337580	0.005036	3.4
7661	-1.367218	2428.540441	0.337583	0.009398	3.6
7662	-1.334233	2429.462287	0.337456	0.010133	3.3
7663	-1.340135	2430.461203	0.337318	0.002457	3.5
7664	-1.400221	2430.443228	0.337321	0.003779	3.4
7665	-1.370119	2430.535835	0.337308	0.005818	3.3
7666	-1.358428	2430.513214	0.337311	0.003806	3.3
7667	-1.376205	2431.498720	0.337176	0.002647	3.1
7668	-1.374563	2431.493959	0.337176	0.007179	3.8
7669	-1.373461	2431.509302	0.337174	0.003087	3.5
7670	-1.389135	2431.488282	0.337177	0.003182	3.7
7671	-1.374818	2431.576221	0.337165	0.008935	3.4
7672	-1.384773	2431.738834	0.337143	0.006744	3.3
7673	-1.326816	2432.738834	0.337005	0.006737	3.7
7674	-1.321675	2432.715933	0.337008	0.002972	3.3
7675	-1.356067	2432.693860	0.337011	0.003262	3.2
7676	-1.388961	2432.925640	0.336979	0.005724	3.3
7677	-1.399573	2432.906054	0.336982	0.003445	3.1
7678	-1.381063	2433.523021	0.336897	0.007083	3.1
7679	-1.352368	2433.500314	0.336901	0.008917	3.2
7680	-1.406624	2434.500314	0.336763	0.002108	3.2
7681	-1.364171	2434.478954	0.336766	0.002302	3.3
7682	-1.370967	2434.474067	0.336767	0.004432	3.1
7683	-1.345426	2434.451924	0.336770	0.002774	3.2
7684	-1.374662	2434.575336	0.336753	0.003541	3.3
7685	-1.348573	2434.909406	0.336707	0.005089	3.1
7686	-1.326493	2434.887066	0.336710	0.005085	3.2
7687	-1.358414	2434.864208	0.336714	0.003504	3.1
7688	-1.382920	2435.845479	0.336579	0.003523	3.4
7689	-1.347636	2435.883064	0.336574	0.005309	3.2
7690	-1.379457	2435.864677	0.336576	0.007130	3.4
7691	-1.370758	2435.841776	0.336580	0.008399	3.1
7692	-1.336652	2436.841776	0.336443	0.003619	3.3
7693	-1.329108	2436.819046	0.336446	0.005047	3.1
7694	-1.374858	2437.037712	0.336416	0.003624	3.4
7695	-1.372605	2437.448502	0.336360	0.003998	3.1
7696	-1.353273	2437.427517	0.336362	0.002919	3.1
7697	-1.381063	2437.826032	0.336308	0.007635	3.7
7698	-1.396315	2437.830696	0.336307	0.003052	3.2
7699	-1.352708	2437.807982	0.336310	0.004999	3.6
7700	-1.366147	2437.823596	0.336308	0.006825	3.1
7701	-1.360396	2437.800717	0.336311	0.007175	3.4
7702	-1.358441	2438.800699	0.336175	0.003121	3.1
7703	-1.401005	2438.777798	0.336178	0.004932	3.5
7704	-1.350568	2438.900987	0.336161	0.005193	3.3
7705	-1.348268	2439.582519	0.336068	0.007358	3.2
7706	-1.360208	2440.582501	0.335931	0.003882	3.2
7707	-1.337930	2440.559599	0.335934	0.004236	3.0
7708	-1.448883	2440.536724	0.335938	0.004553	3.6
7709	-1.373011	2441.126491	0.335857	0.005146	3.6
7710	-1.390770	2441.114797	0.335859	0.003091	3.4
7711	-1.444866	2441.108105	0.335860	0.009520	3.2
7712	-1.337032	2442.077406	0.335727	0.006932	3.1
7713	-1.417343	2442.054505	0.335731	0.005864	3.2
7714	-1.412858	2442.031603	0.335734	0.013525	3.3
7715	-1.366518	2442.008701	0.335737	0.006424	3.4
7716	-1.367400	2441.985800	0.335740	0.002863	3.2
7717	-1.364523	2442.024380	0.335735	0.004273	3.2
7718	-1.382149	2442.815517	0.335627	0.004895	3.3
7719	-1.362896	2442.805317	0.335628	0.007009	3.1
7720	-1.355109	2442.782416	0.335631	0.008585	3.7
7721	-1.418747	2442.759711	0.335634	0.006283	3.4
7722	-1.354324	2442.736809	0.335638	0.011075	3.2
7723	-1.348622	2443.736809	0.335501	0.004297	3.3
7724	-1.390789	2444.736802	0.335365	0.004580	3.2
7725	-1.348401	2445.117384	0.335314	0.001776	3.3
7726	-1.400285	2445.177274	0.335305	0.004649	3.2
7727	-1.397483	2445.285165	0.335291	0.006702	3.3
7728	-1.363910	2446.285096	0.335155	0.003206	3.1
7729	-1.379415	2446.262203	0.335158	0.005498	3.7
7730	-1.386623	2446.239628	0.335161	0.006196	3.2
7731	-1.370870	2446.216727	0.335164	0.003841	3.1
7732	-1.373266	2446.486529	0.335128	0.004658	3.2
7733	-1.368768	2446.478203	0.335129	0.003343	3.4
7734	-1.439402	2446.659040	0.335104	0.007339	3.2
7735	-1.400768	2446.774349	0.335088	0.005198	3.2
7736	-1.349999	2447.770720	0.334953	0.003977	3.1
7737	-1.370437	2448.557815	0.334846	0.006843	3.1
7738	-1.386081	2448.534936	0.334850	0.006637	3.3
7739	-1.368360	2449.534936	0.334714	0.002688	3.1
7740	-1.368396	2449.512425	0.334717	0.004316	3.3
7741	-1.374123	2449.688494	0.334693	0.007626	3.3
7742	-1.363548	2450.540107	0.334578	0.003027	3.2
7743	-1.396558	2451.535083	0.334443	0.006458	3.4
7744	-1.352047	2451.512664	0.334446	0.005502	3.2
7745	-1.396764	2451.652889	0.334427	0.005016	3.2
7746	-1.359250	2451.666043	0.334426	0.003348	3.3
7747	-1.332046	2451.867130	0.334398	0.003233	3.1
7748	-1.351777	2451.856712	0.334400	0.010478	3.2
7749	-1.400807	2452.856074	0.334265	0.004367	3.2
7750	-1.373959	2453.855948	0.334130	0.002917	3.6
7751	-1.369798	2453.958742	0.334116	0.006699	3.3
7752	-1.418593	2453.936300	0.334119	0.003952	3.3
7753	-1.355637	2453.914777	0.334122	0.004213	3.2
7754	-1.419546	2453.958035	0.334116	0.005866	3.3
7755	-1.357248	2453.935363	0.334119	0.002179	3.2
7756	-1.343591	2453.913607	0.334122	0.002467	3.3
7757	-1.375645	2453.898174	0.334124	0.004488	3.1
7758	-1.340696	2453.886442	0.334125	0.006730	3.2
7759	-1.336137	2453.970910	0.334114	0.005138	3.1
7760	-1.381618	2453.995087	0.334111	0.003868	3.2
7761	-1.355865	2453.972799	0.334114	0.005172	3.4
7762	-1.413705	2453.949933	0.334117	0.006150	3.2
7763	-1.351770	2454.949555	0.333982	0.003930	3.5
7764	-1.366519	2454.926720	0.333985	0.005826	3.1
7765	-1.316334	2454.928661	0.333985	0.003085	3.5
7766	-1.359527	2454.905809	0.333988	0.005088	3.1
7767	-1.372784	2454.884103	0.333991	0.009662	3.3
7768	-1.388872	2454.861235	0.333994	0.009497	3.1
7769	-1.373014	2454.840818	0.333997	0.004713	3.1
7770	-1.352287	2455.840813	0.333862	0.007554	3.5
7771	-1.383220	2455.817946	0.333865	0.004479	3.3
7772	-1.381275	2456.816406	0.333730	0.007428	3.2
7773	-1.344485	2456.793513	0.333733	0.002983	3.3
7774	-1.360905	2456.792126	0.333734	0.006689	3.7
7775	-1.355989	2457.296455	0.333666	0.003220	3.6
7776	-1.379718	2457.273927	0.333669	0.003484	4.0
7777	-1.389418	2457.305188	0.333665	0.004152	3.7
7778	-1.333516	2457.304020	0.333665	0.002014	3.5
7779	-1.387272	2457.331821	0.333661	0.006204	3.6
7780	-1.376057	2457.339335	0.333660	0.006152	3.2
7781	-1.401049	2458.339326	0.333525	0.004604	3.6
7782	-1.371106	2459.338923	0.333391	0.003550	3.1
7783	-1.394541	2459.327195	0.333393	0.005946	3.1
7784	-1.407819	2459.304990	0.333396	0.006424	3.2
7785	-1.365534	2459.282088	0.333399	0.004846	3.2
7786	-1.382362	2460.282039	0.333264	0.003933	3.2
7787	-1.333513	2460.259315	0.333267	0.004384	3.2
7788	-1.370412	2460.458803	0.333241	0.003578	3.1
7789	-1.381372	2460.463864	0.333240	0.007101	3.2
7790	-1.373893	2460.440972	0.333243	0.007965	3.4
7791	-1.369297	2461.440972	0.333109	0.006076	3.1
7792	-1.388179	2461.418070	0.333112	0.004284	3.2
7793	-1.365826	2461.395170	0.333115	0.003042	3.5
7794	-1.415482	2461.380446	0.333117	0.007697	3.3
7795	-1.379183	2462.287760	0.332995	0.003944	3.9
7796	-1.423832	2462.264858	0.332998	0.004490	3.2
7797	-1.367005	2462.242527	0.333001	0.004665	3.1
7798	-1.375887	2462.221998	0.333004	0.005478	3.5
7799	-1.330493	2462.199135	0.333007	0.002703	3.1
7800	-1.363777	2462.176440	0.333010	0.003648	3.1
7801	-1.375107	2462.525124	0.332963	0.002660	3.1
7802	-1.399881	2462.532795	0.332962	0.008133	3.4
7803	-1.373944	2463.134280	0.332882	0.008060	3.2
7804	-1.340482	2464.134280	0.332748	0.005295	3.2
7805	-1.369248	2465.134264	0.332614	0.002759	3.1
7806	-1.350548	2465.140604	0.332613	0.007673	3.1
7807	-1.404591	2465.187095	0.332607	0.003886	3.3
7808	-1.368312	2465.164207	0.332610	0.006500	3.2
7809	-1.396145	2465.141305	0.332613	0.008411	3.9
7810	-1.386198	2465.569417	0.332556	0.004152	3.4
7811	-1.395990	2466.494637	0.332432	0.006199	3.2
7812	-1.359138	2467.355638	0.332317	0.009678	3.2
7813	-1.363025	2468.355638	0.332183	0.007731	3.7
7814	-1.394566	2469.355638	0.332050	0.006457	3.1
7815	-1.358852	2470.355638	0.331917	0.005524	3.4
7816	-1.366886	2471.355337	0.331784	0.005534	3.2
7817	-1.326632	2472.134665	0.331680	0.004256	3.3
7818	-1.359078	2472.486637	0.331633	0.006092	3.4
7819	-1.354543	2473.485037	0.331500	0.003429	3.2
7820	-1.357600	2474.478146	0.331368	0.005058	3.1
7821	-1.356224	2474.460869	0.331371	0.004597	3.2
7822	-1.387174	2475.459813	0.331238	0.003713	3.4
7823	-1.406432	2475.436923	0.331241	0.007296	3.5
7824	-1.369580	2476.436526	0.331109	0.002961	3.5
7825	-1.400877	2476.414510	0.331111	0.003939	3.6
7826	-1.329286	2476.396589	0.331114	0.005075	3.3
7827	-1.350262	2477.387276	0.330983	0.005584	3.4
7828	-1.367217	2477.366272	0.330985	0.003508	3.5
7829	-1.360373	2477.345173	0.330988	0.004053	3.5
7830	-1.401220	2477.352706	0.330987	0.003957	3.7
7831	-1.383062	2477.336460	0.330989	0.003452	3.5
7832	-1.367753	2477.550554	0.330961	0.005727	3.2
7833	-1.363384	2478.488998	0.330837	0.004965	3.3
7834	-1.379482	2478.466097	0.330840	0.005591	3.3
7835	-1.408704	2478.443197	0.330843	0.009986	3.3
7836	-1.380450	2478.420577	0.330846	0.005161	3.0
7837	-1.364377	2478.397676	0.330849	0.002017	3.1
7838	-1.346724	2478.557982	0.330828	0.004806	3.3
7839	-1.414019	2478.567078	0.330826	0.005512	3.2
7840	-1.385085	2478.607666	0.330821	0.002824	3.3
7841	-1.344590	2478.635203	0.330817	0.003153	3.2
7842	-1.421421	2478.676635	0.330812	0.007762	3.3
7843	-1.404824	2478.653756	0.330815	0.006911	3.2
7844	-1.385381	2478.631285	0.330818	0.003371	3.4
7845	-1.389519	2478.608425	0.330821	0.007407	3.1
7846	-1.410710	2478.589778	0.330823	0.003669	3.4
7847	-1.383115	2478.747908	0.330802	0.003485	3.2
7848	-1.406949	2479.554106	0.330696	0.009418	3.3
7849	-1.387649	2479.531204	0.330699	0.004037	4.8
7850	-1.378096	2479.508363	0.330702	0.009054	3.3
7851	-1.348242	2479.485462	0.330705	0.008104	3.2
7852	-1.399653	2479.462633	0.330708	0.004905	3.1
7853	-1.339680	2479.439731	0.330711	0.006078	3.3
7854	-1.418849	2480.390753	0.330585	0.003185	3.3
7855	-1.355310	2480.368846	0.330588	0.002942	3.3
7856	-1.360655	2480.351340	0.330590	0.006070	3.0
7857	-1.378342	2481.152059	0.330485	0.004435	3.2
7858	-1.337732	2481.129159	0.330488	0.007744	3.2
7859	-1.386677	2481.106258	0.330491	0.005565	3.2
7860	-1.379578	2481.087305	0.330493	0.005670	3.5
7861	-1.362991	2481.161719	0.330483	0.011200	3.1
7862	-1.364285	2481.138820	0.330486	0.003095	3.3
7863	-1.342884	2482.138815	0.330354	0.007088	3.2
7864	-1.340929	2482.178339	0.330349	0.003989	3.1
7865	-1.371594	2482.156150	0.330352	0.003144	3.2
7866	-1.418833	2482.135177	0.330355	0.002814	3.2
7867	-1.331279	2482.310773	0.330332	0.003706	3.2
7868	-1.382975	2482.291781	0.330334	0.004821	3.6
7869	-1.357356	2482.549605	0.330300	0.007826	3.1
7870	-1.370376	2482.526703	0.330303	0.009766	3.3
7871	-1.342131	2482.503801	0.330306	0.007501	3.7
7872	-1.337825	2483.503801	0.330174	0.004941	3.0
7873	-1.388804	2483.487921	0.330176	0.004660	3.5
7874	-1.366129	2484.370925	0.330060	0.005927	3.3
7875	-1.382669	2485.307660	0.329937	0.005863	3.4
7876	-1.348040	2486.306525	0.329805	0.006575	3.2
7877	-1.347926	2486.302229	0.329806	0.003595	3.1
7878	-1.405597	2486.279365	0.329809	0.006670	3.3
7879	-1.376800	2486.611096	0.329765	0.002879	3.1
7880	-1.387003	2486.595919	0.329767	0.003094	3.5
